sub_ux_id,user_id,ux_start_date,ux_end_date,sub_type,download_id,date,datetime,user_id,session_id,resource_id,career_id,country_id
21570206,732248,2023-06-28,2023-07-27,2,1571121504,2023-07-21,2023-07-21 00:11:18,732248,pn31ccr79vsplf0cu2051vqg27-0,1093690,38,12
21570206,732248,2023-06-28,2023-07-27,2,1571121608,2023-07-21,2023-07-21 00:11:36,732248,pn31ccr79vsplf0cu2051vqg27-0,4119775,38,12
21571558,15732780,2023-06-28,2023-07-27,2,1571134826,2023-07-21,2023-07-21 00:50:18,15732780,1drhfddussri6l4pms5r123chb-0,6305400,42,12
21571558,15732780,2023-06-28,2023-07-27,2,1571134977,2023-07-21,2023-07-21 00:50:48,15732780,1drhfddussri6l4pms5r123chb-0,6776271,42,12
21572152,16106960,2023-06-28,2023-07-27,2,1571132718,2023-07-21,2023-07-21 00:43:40,16106960,plnp276agm2lk9j3j5cp7j5mjq-0,1892011,735,12
21572351,4898615,2023-06-28,2023-07-27,2,1571131800,2023-07-21,2023-07-21 00:40:46,4898615,gibnm2ed62g5khg81qa7sq4ifc-0,1993388,40,12
21572351,4898615,2023-06-28,2023-07-27,2,1571132769,2023-07-21,2023-07-21 00:43:49,4898615,gibnm2ed62g5khg81qa7sq4ifc-0,130829,40,12
21572351,4898615,2023-06-28,2023-07-27,2,1571133158,2023-07-21,2023-07-21 00:45:05,4898615,gibnm2ed62g5khg81qa7sq4ifc-0,5155013,40,12
21573007,8631087,2023-06-28,2023-07-27,2,1571136619,2023-07-21,2023-07-21 00:56:08,8631087,v6do6i3sgcc75mm1q1j3mqmto3-0,830427,40,12
21573577,8103326,2023-06-28,2023-07-27,2,1571131150,2023-07-21,2023-07-21 00:38:51,8103326,bghnl4hv2l3v7elhbo84mh63tb-0,1691141,735,12
21573577,8103326,2023-06-28,2023-07-27,2,1571132606,2023-07-21,2023-07-21 00:43:17,8103326,bghnl4hv2l3v7elhbo84mh63tb-0,443540,735,12
21573577,8103326,2023-06-28,2023-07-27,2,1571133416,2023-07-21,2023-07-21 00:45:55,8103326,bghnl4hv2l3v7elhbo84mh63tb-0,6681965,735,12
21573577,8103326,2023-06-28,2023-07-27,2,1571133819,2023-07-21,2023-07-21 00:47:17,8103326,bghnl4hv2l3v7elhbo84mh63tb-0,6330669,735,12
21573577,8103326,2023-06-28,2023-07-27,2,1571135782,2023-07-21,2023-07-21 00:53:21,8103326,bghnl4hv2l3v7elhbo84mh63tb-0,6533644,735,12
21574382,4442638,2023-06-28,2023-07-27,2,1571119506,2023-07-21,2023-07-21 00:05:04,4442638,tcjho381gp8i08rlaio9ae78s6-0,6580072,40,12
21574606,6983612,2023-06-28,2023-07-27,2,1571123214,2023-07-21,2023-07-21 00:16:38,6983612,85tqrldojm9bjup7q8233t06kq-0,4272350,38,12
21574606,6983612,2023-06-28,2023-07-27,2,1571123356,2023-07-21,2023-07-21 00:17:00,6983612,85tqrldojm9bjup7q8233t06kq-0,513136,38,12
21576675,344439,2023-06-28,2023-07-27,2,1571123665,2023-07-21,2023-07-21 00:17:56,344439,gv9o35pr6odr5t9djdr5k43nrc-0,838212,243,12
21576675,344439,2023-06-28,2023-07-27,2,1571124974,2023-07-21,2023-07-21 00:21:36,344439,gv9o35pr6odr5t9djdr5k43nrc-0,6743818,243,12
21577477,3255415,2023-06-28,2023-07-27,2,1571124360,2023-07-21,2023-07-21 00:19:52,3255415,kfl9kj5escb6tpguk4o3ehlbpn-0,1787,40,12
21577517,11187117,2023-06-28,2023-07-27,2,1571131976,2023-07-21,2023-07-21 00:41:18,11187117,imkqt0ee8vc9ud2sbh9qpm32ls-0,3060341,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571125373,2023-07-21,2023-07-21 00:22:42,1296359,5qicm35rsrmet6bgk1oe899p2b-0,3162507,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571127298,2023-07-21,2023-07-21 00:27:56,1296359,5qicm35rsrmet6bgk1oe899p2b-0,793182,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571128658,2023-07-21,2023-07-21 00:31:51,1296359,5qicm35rsrmet6bgk1oe899p2b-0,2598899,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571130134,2023-07-21,2023-07-21 00:36:08,1296359,5qicm35rsrmet6bgk1oe899p2b-0,5339770,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571130845,2023-07-21,2023-07-21 00:37:59,1296359,5qicm35rsrmet6bgk1oe899p2b-0,5164228,735,12
21577946,1296359,2023-06-28,2023-07-27,2,1571131477,2023-07-21,2023-07-21 00:39:45,1296359,5qicm35rsrmet6bgk1oe899p2b-0,5131415,735,12
21578578,3015022,2023-06-28,2023-07-27,2,1571128721,2023-07-21,2023-07-21 00:31:59,3015022,rbe7g4hp4u2pje660ee4dnettc-0,1681731,735,12
21578578,3015022,2023-06-28,2023-07-27,2,1571129479,2023-07-21,2023-07-21 00:34:21,3015022,rbe7g4hp4u2pje660ee4dnettc-0,6345098,735,12
21579869,4535037,2023-06-28,2023-07-27,2,1571121373,2023-07-21,2023-07-21 00:10:54,4535037,6r6ve8r96esa69a433gjkm7pfp-0,1974841,735,12
21581886,294332,2023-06-28,2023-07-27,2,1571126584,2023-07-21,2023-07-21 00:25:55,294332,8sn6hvtt3j9r95406mfirg8aor-0,154447,40,12
21581886,294332,2023-06-28,2023-07-27,2,1571126604,2023-07-21,2023-07-21 00:25:58,294332,8sn6hvtt3j9r95406mfirg8aor-0,1748323,40,12
21584713,10215457,2023-06-28,2023-07-27,2,1571136042,2023-07-21,2023-07-21 00:54:15,10215457,h81vnonf75moqitd7qpqjkjevp-0,351457,40,12
21590287,4739791,2023-06-28,2023-07-27,2,1571132804,2023-07-21,2023-07-21 00:43:55,4739791,psu7nkm4f63flv05dpb0m5b7v0-0,5501985,40,12
21590287,4739791,2023-06-28,2023-07-27,2,1571133017,2023-07-21,2023-07-21 00:44:34,4739791,psu7nkm4f63flv05dpb0m5b7v0-0,2085465,40,12
21590287,4739791,2023-06-28,2023-07-27,2,1571133986,2023-07-21,2023-07-21 00:47:45,4739791,psu7nkm4f63flv05dpb0m5b7v0-0,6334285,40,12
21590287,4739791,2023-06-28,2023-07-27,2,1571134334,2023-07-21,2023-07-21 00:48:50,4739791,psu7nkm4f63flv05dpb0m5b7v0-0,1709958,40,12
21590631,2950770,2023-06-28,2023-07-27,2,1571118084,2023-07-21,2023-07-21 00:00:30,2950770,bjl1b5fcurtqj67958iag6es20-0,640668,735,12
21590631,2950770,2023-06-28,2023-07-27,2,1571118323,2023-07-21,2023-07-21 00:01:19,2950770,bjl1b5fcurtqj67958iag6es20-0,69402,735,12
21590631,2950770,2023-06-28,2023-07-27,2,1571118595,2023-07-21,2023-07-21 00:02:08,2950770,bjl1b5fcurtqj67958iag6es20-0,6324671,735,12
21590631,2950770,2023-06-28,2023-07-27,2,1571128898,2023-07-21,2023-07-21 00:32:34,2950770,bjl1b5fcurtqj67958iag6es20-0,3128041,735,12
21590631,2950770,2023-06-28,2023-07-27,2,1571129638,2023-07-21,2023-07-21 00:34:47,2950770,bjl1b5fcurtqj67958iag6es20-0,6507551,735,12
21590913,10755656,2023-06-28,2023-07-27,2,1571131019,2023-07-21,2023-07-21 00:38:26,10755656,nh7dr4u827qb35jim46g7jp6ls-0,3353819,40,12
21591129,6847618,2023-06-28,2023-07-27,2,1571133449,2023-07-21,2023-07-21 00:46:04,6847618,lt5lj07fp10h19n3dupaa8d9u6-0,6587822,243,12
21592292,3980571,2023-06-28,2023-07-27,2,1571127669,2023-07-21,2023-07-21 00:29:07,3980571,kths4qe3a4fqfvetf6k96ps3ua-0,1699244,40,12
21592408,11411898,2023-06-28,2023-07-27,2,1571123572,2023-07-21,2023-07-21 00:17:40,11411898,8ev35775p3tgj7e7pjunn1lgnn-0,136476,40,12
21592446,8446126,2023-06-28,2023-07-27,2,1571133972,2023-07-21,2023-07-21 00:47:43,8446126,thgir03353um8s9g3r1e74ja4m-0,6767898,735,12
21592446,8446126,2023-06-28,2023-07-27,2,1571134447,2023-07-21,2023-07-21 00:49:10,8446126,thgir03353um8s9g3r1e74ja4m-0,6538111,735,12
21592446,8446126,2023-06-28,2023-07-27,2,1571135280,2023-07-21,2023-07-21 00:51:43,8446126,thgir03353um8s9g3r1e74ja4m-0,6784985,735,12
21593171,8660239,2023-06-28,2023-07-27,2,1571117943,2023-07-21,2023-07-21 00:00:07,8660239,lmlgr4lhcuov23jq9hc39v4phd-0,5340164,247,12
21593171,8660239,2023-06-28,2023-07-27,2,1571128287,2023-07-21,2023-07-21 00:30:49,8660239,lmlgr4lhcuov23jq9hc39v4phd-0,6479609,247,12
21593171,8660239,2023-06-28,2023-07-27,2,1571135256,2023-07-21,2023-07-21 00:51:38,8660239,lmlgr4lhcuov23jq9hc39v4phd-0,6682625,247,12
21593171,8660239,2023-06-28,2023-07-27,2,1571135429,2023-07-21,2023-07-21 00:52:12,8660239,lmlgr4lhcuov23jq9hc39v4phd-0,6727249,247,12
21593171,8660239,2023-06-28,2023-07-27,2,1571136767,2023-07-21,2023-07-21 00:56:35,8660239,lmlgr4lhcuov23jq9hc39v4phd-0,680410,247,12
21593368,11554447,2023-06-28,2023-07-27,2,1571123388,2023-07-21,2023-07-21 00:17:07,11554447,cotvfpniurk1i99lj8ielepisc-0,3293164,735,12
21593368,11554447,2023-06-28,2023-07-27,2,1571123584,2023-07-21,2023-07-21 00:17:42,11554447,cotvfpniurk1i99lj8ielepisc-0,6774882,735,12
21593477,4732397,2023-06-28,2023-07-27,2,1571129799,2023-07-21,2023-07-21 00:35:10,4732397,9ib90fcq3drdbnhbisbvpmkfg8-0,6795329,735,12
21593477,4732397,2023-06-28,2023-07-27,2,1571130804,2023-07-21,2023-07-21 00:37:54,4732397,9ib90fcq3drdbnhbisbvpmkfg8-0,6328946,735,12
21593524,16128807,2023-06-28,2023-07-27,2,1571131815,2023-07-21,2023-07-21 00:40:49,16128807,pb3536bvcbaflgodr272ggo6hn-0,1390465,125,12
21594138,11291909,2023-06-28,2023-07-27,2,1571132222,2023-07-21,2023-07-21 00:42:04,11291909,cee0ds0na1pfq2533oe91rv51m-0,4894050,40,12
21594138,11291909,2023-06-28,2023-07-27,2,1571135126,2023-07-21,2023-07-21 00:51:15,11291909,cee0ds0na1pfq2533oe91rv51m-0,2021363,40,12
21594342,864551,2023-06-28,2023-07-27,2,1571118269,2023-07-21,2023-07-21 00:01:06,864551,2mpefg8t1l5m62b29f4cpimv0f-0,424981,735,12
21594776,1958310,2023-06-28,2023-07-27,2,1571126331,2023-07-21,2023-07-21 00:25:15,1958310,bip38452do53ktm42905ab6mak-0,189277,40,12
21594837,5627448,2023-06-28,2023-07-27,2,1571118052,2023-07-21,2023-07-21 00:00:24,5627448,pqoht47tugun7ajv6fbae2hg4u-0,1677072,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571118928,2023-07-21,2023-07-21 00:03:13,5627448,pqoht47tugun7ajv6fbae2hg4u-0,1959848,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571119145,2023-07-21,2023-07-21 00:03:51,5627448,pqoht47tugun7ajv6fbae2hg4u-0,5230037,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571119854,2023-07-21,2023-07-21 00:06:09,5627448,pqoht47tugun7ajv6fbae2hg4u-0,6533654,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571120535,2023-07-21,2023-07-21 00:08:19,5627448,pqoht47tugun7ajv6fbae2hg4u-0,3836040,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571121783,2023-07-21,2023-07-21 00:12:12,5627448,pqoht47tugun7ajv6fbae2hg4u-0,1679930,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571123606,2023-07-21,2023-07-21 00:17:47,5627448,pqoht47tugun7ajv6fbae2hg4u-0,6817153,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571124659,2023-07-21,2023-07-21 00:20:45,5627448,pqoht47tugun7ajv6fbae2hg4u-0,1859950,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571126442,2023-07-21,2023-07-21 00:25:34,5627448,pqoht47tugun7ajv6fbae2hg4u-0,4370149,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571127141,2023-07-21,2023-07-21 00:27:30,5627448,pqoht47tugun7ajv6fbae2hg4u-0,3450390,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571127597,2023-07-21,2023-07-21 00:28:52,5627448,pqoht47tugun7ajv6fbae2hg4u-0,2552688,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571131554,2023-07-21,2023-07-21 00:39:58,5627448,pqoht47tugun7ajv6fbae2hg4u-0,5371142,735,12
21594837,5627448,2023-06-28,2023-07-27,2,1571131629,2023-07-21,2023-07-21 00:40:16,5627448,pqoht47tugun7ajv6fbae2hg4u-0,6859879,735,12
21594839,11421775,2023-06-28,2023-07-27,2,1571129383,2023-07-21,2023-07-21 00:34:06,11421775,nohfomf7ja1f37jh83n45s6fif-0,2191757,40,12
21594839,11421775,2023-06-28,2023-07-27,2,1571129719,2023-07-21,2023-07-21 00:35:00,11421775,nohfomf7ja1f37jh83n45s6fif-0,6613127,40,12
21594913,11791589,2023-06-28,2023-07-27,2,1571135332,2023-07-21,2023-07-21 00:51:55,11791589,truo1hikn9sdrvhnc4s6v4e1ef-0,343,40,12
21594948,1940876,2023-06-28,2023-07-27,2,1571126549,2023-07-21,2023-07-21 00:25:51,1940876,lg70a4si8uognt55upohvtq5ag-0,890201,735,12
21594948,1940876,2023-06-28,2023-07-27,2,1571126860,2023-07-21,2023-07-21 00:26:43,1940876,lg70a4si8uognt55upohvtq5ag-0,6631479,735,12
21594948,1940876,2023-06-28,2023-07-27,2,1571131933,2023-07-21,2023-07-21 00:41:11,1940876,lg70a4si8uognt55upohvtq5ag-0,6816117,735,12
21594948,1940876,2023-06-28,2023-07-27,2,1571132498,2023-07-21,2023-07-21 00:42:56,1940876,lg70a4si8uognt55upohvtq5ag-0,2076473,735,12
21601366,2310249,2023-06-27,2023-07-27,2,1571132552,2023-07-21,2023-07-21 00:43:06,2310249,06brdooebm58kf5kkeq25h1or5-0,2576248,735,12
21601366,2310249,2023-06-27,2023-07-27,2,1571132860,2023-07-21,2023-07-21 00:44:07,2310249,06brdooebm58kf5kkeq25h1or5-0,1707627,735,12
21601366,2310249,2023-06-27,2023-07-27,2,1571133069,2023-07-21,2023-07-21 00:44:45,2310249,06brdooebm58kf5kkeq25h1or5-0,6729677,735,12
21601366,2310249,2023-06-27,2023-07-27,2,1571133371,2023-07-21,2023-07-21 00:45:46,2310249,06brdooebm58kf5kkeq25h1or5-0,6720879,735,12
21601366,2310249,2023-06-27,2023-07-27,2,1571134185,2023-07-21,2023-07-21 00:48:25,2310249,06brdooebm58kf5kkeq25h1or5-0,1702905,735,12
21610425,10446359,2023-06-28,2023-07-27,2,1571132702,2023-07-21,2023-07-21 00:43:37,10446359,ka89vo3ukoebdf5cg2jp7rr35m-0,6402499,40,12
21610425,10446359,2023-06-28,2023-07-27,2,1571133409,2023-07-21,2023-07-21 00:45:53,10446359,ka89vo3ukoebdf5cg2jp7rr35m-0,1396749,40,12
21625520,8884101,2023-06-28,2023-07-27,2,1571122835,2023-07-21,2023-07-21 00:15:23,8884101,mmkabhbparov6pqsvmbgh4qpv0-0,218264,38,12
21625520,8884101,2023-06-28,2023-07-27,2,1571123097,2023-07-21,2023-07-21 00:16:16,8884101,mmkabhbparov6pqsvmbgh4qpv0-0,218270,38,12
21625520,8884101,2023-06-28,2023-07-27,2,1571123202,2023-07-21,2023-07-21 00:16:36,8884101,mmkabhbparov6pqsvmbgh4qpv0-0,223156,38,12
21625520,8884101,2023-06-28,2023-07-27,2,1571123436,2023-07-21,2023-07-21 00:17:15,8884101,mmkabhbparov6pqsvmbgh4qpv0-0,234352,38,12
21677343,9000214,2023-06-28,2023-07-27,2,1571124839,2023-07-21,2023-07-21 00:21:13,9000214,61u84ge285akcjapuf3dasftoa-0,6745141,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571125136,2023-07-21,2023-07-21 00:22:00,9000214,61u84ge285akcjapuf3dasftoa-0,57371,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571125323,2023-07-21,2023-07-21 00:22:34,9000214,61u84ge285akcjapuf3dasftoa-0,2810227,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571125708,2023-07-21,2023-07-21 00:23:36,9000214,61u84ge285akcjapuf3dasftoa-0,3825470,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571126029,2023-07-21,2023-07-21 00:24:27,9000214,61u84ge285akcjapuf3dasftoa-0,3772591,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571126435,2023-07-21,2023-07-21 00:25:33,9000214,61u84ge285akcjapuf3dasftoa-0,6727106,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571126822,2023-07-21,2023-07-21 00:26:36,9000214,61u84ge285akcjapuf3dasftoa-0,4913849,735,12
21677343,9000214,2023-06-28,2023-07-27,2,1571136820,2023-07-21,2023-07-21 00:56:44,9000214,61u84ge285akcjapuf3dasftoa-0,6711543,735,12
21713866,3302231,2023-06-28,2023-07-27,2,1571133229,2023-07-21,2023-07-21 00:45:19,3302231,c5mqd15bgbc072nndsnnhbev2f-0,6872122,38,12
21460662,17541460,2023-06-28,2023-07-28,2,1571125825,2023-07-21,2023-07-21 00:23:55,17541460,r04eq1ukbutd9nmeknuafuf4do-0,3525687,781,12
21460662,17541460,2023-06-28,2023-07-28,2,1571128261,2023-07-21,2023-07-21 00:30:46,17541460,r04eq1ukbutd9nmeknuafuf4do-0,71930,781,12
21460662,17541460,2023-06-28,2023-07-28,2,1571132629,2023-07-21,2023-07-21 00:43:22,17541460,r04eq1ukbutd9nmeknuafuf4do-0,1793785,781,12
21460662,17541460,2023-06-28,2023-07-28,2,1571133294,2023-07-21,2023-07-21 00:45:30,17541460,r04eq1ukbutd9nmeknuafuf4do-0,3671433,781,12
21555508,337711,2023-06-28,2023-07-28,2,1571118619,2023-07-21,2023-07-21 00:02:12,337711,5dk2a15i6cf9epkm8e9uas6u97-0,458815,40,12
21555552,15059548,2023-06-28,2023-07-28,2,1571134841,2023-07-21,2023-07-21 00:50:21,15059548,7smu4p4252lml5jg3j3462rq4j-0,6674626,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135168,2023-07-21,2023-07-21 00:51:22,15059548,7smu4p4252lml5jg3j3462rq4j-0,5255734,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135330,2023-07-21,2023-07-21 00:51:55,15059548,7smu4p4252lml5jg3j3462rq4j-0,1431988,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135487,2023-07-21,2023-07-21 00:52:24,15059548,7smu4p4252lml5jg3j3462rq4j-0,1670789,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135615,2023-07-21,2023-07-21 00:52:49,15059548,7smu4p4252lml5jg3j3462rq4j-0,1470077,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135692,2023-07-21,2023-07-21 00:53:06,15059548,7smu4p4252lml5jg3j3462rq4j-0,3875298,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571135849,2023-07-21,2023-07-21 00:53:34,15059548,7smu4p4252lml5jg3j3462rq4j-0,4634588,41,12
21555552,15059548,2023-06-28,2023-07-28,2,1571136256,2023-07-21,2023-07-21 00:54:51,15059548,7smu4p4252lml5jg3j3462rq4j-0,6191227,41,12
21558323,4175351,2023-06-28,2023-07-28,2,1571129061,2023-07-21,2023-07-21 00:33:05,4175351,b8go8lednfhnft7tbkfp7m6h4p-0,2580339,40,12
21558364,3975771,2023-06-28,2023-07-28,2,1571120968,2023-07-21,2023-07-21 00:09:35,3975771,t3blpm7gntvm25kkjbqstqpm9s-0,1995181,735,12
21559675,16118398,2023-06-28,2023-07-28,2,1571118138,2023-07-21,2023-07-21 00:00:42,16118398,2kc6qo5kmeq6rmvrd4i8gns5sg-0,637247,247,12
21559675,16118398,2023-06-28,2023-07-28,2,1571118605,2023-07-21,2023-07-21 00:02:09,16118398,2kc6qo5kmeq6rmvrd4i8gns5sg-0,97169,247,12
21559675,16118398,2023-06-28,2023-07-28,2,1571118951,2023-07-21,2023-07-21 00:03:17,16118398,2kc6qo5kmeq6rmvrd4i8gns5sg-0,2118690,247,12
21562282,5772954,2023-06-28,2023-07-28,2,1571127651,2023-07-21,2023-07-21 00:29:03,5772954,6etjnd28jcug9dtrclvm7s7itc-0,6769966,735,12
21567876,4770342,2023-06-29,2023-07-28,2,1571133262,2023-07-21,2023-07-21 00:45:26,4770342,jpj8u8bg5k0cahkvnc31bs6bv0-0,6840060,243,12
21567876,4770342,2023-06-29,2023-07-28,2,1571134189,2023-07-21,2023-07-21 00:48:25,4770342,jpj8u8bg5k0cahkvnc31bs6bv0-0,6613863,243,12
21595051,12416525,2023-06-29,2023-07-28,2,1571118406,2023-07-21,2023-07-21 00:01:33,12416525,qrkbbrrll42gsi3grj5bgho8bb-0,6870371,735,12
21595189,3128762,2023-06-29,2023-07-28,2,1571125022,2023-07-21,2023-07-21 00:21:43,3128762,alk01vmae2n8r60i9eboedd56f-0,32163,735,12
21595189,3128762,2023-06-29,2023-07-28,2,1571129770,2023-07-21,2023-07-21 00:35:06,3128762,alk01vmae2n8r60i9eboedd56f-0,6690447,735,12
21595234,17396997,2023-06-29,2023-07-28,2,1571131682,2023-07-21,2023-07-21 00:40:26,17396997,j4rcr0l2rk3775e4amap8n34hi-0,1691580,125,12
21595764,17555904,2023-06-29,2023-07-28,2,1571136873,2023-07-21,2023-07-21 00:56:56,17555904,158oiia5mc1cdgdmcp1a6i2c76-0,6345460,38,12
21595764,17555904,2023-06-29,2023-07-28,2,1571137399,2023-07-21,2023-07-21 00:58:36,17555904,158oiia5mc1cdgdmcp1a6i2c76-0,6463573,38,12
21595854,8223713,2023-06-29,2023-07-28,2,1571133877,2023-07-21,2023-07-21 00:47:28,8223713,832sr33319ijcdv4jvmi6o2uc9-0,6831989,37,12
21596069,4447540,2023-06-29,2023-07-28,2,1571133253,2023-07-21,2023-07-21 00:45:24,4447540,6qeohpe5e7i6qupjegnlnjef4c-0,6804457,240,12
21596103,2909596,2023-06-29,2023-07-28,2,1571118451,2023-07-21,2023-07-21 00:01:40,2909596,f09emvodgqjha6di7t70fn11n9-0,6871024,38,12
21596103,2909596,2023-06-29,2023-07-28,2,1571119531,2023-07-21,2023-07-21 00:05:09,2909596,f09emvodgqjha6di7t70fn11n9-0,6384339,38,12
21596103,2909596,2023-06-29,2023-07-28,2,1571119668,2023-07-21,2023-07-21 00:05:32,2909596,f09emvodgqjha6di7t70fn11n9-0,5277569,38,12
21596198,4785626,2023-06-29,2023-07-28,2,1571130040,2023-07-21,2023-07-21 00:35:49,4785626,asrmum7g5phvflta9bfs6t7g36-0,4672836,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571128916,2023-07-21,2023-07-21 00:32:37,3075579,f3i4n04896smplfboe35v6mnsj-0,6556271,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571129055,2023-07-21,2023-07-21 00:33:04,3075579,f3i4n04896smplfboe35v6mnsj-0,6572998,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571129189,2023-07-21,2023-07-21 00:33:30,3075579,f3i4n04896smplfboe35v6mnsj-0,77986,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571129857,2023-07-21,2023-07-21 00:35:20,3075579,f3i4n04896smplfboe35v6mnsj-0,6773715,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571130014,2023-07-21,2023-07-21 00:35:46,3075579,f3i4n04896smplfboe35v6mnsj-0,1615754,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571130350,2023-07-21,2023-07-21 00:36:40,3075579,f3i4n04896smplfboe35v6mnsj-0,4010546,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571130524,2023-07-21,2023-07-21 00:37:10,3075579,f3i4n04896smplfboe35v6mnsj-0,236747,735,12
21597661,3075579,2023-06-29,2023-07-28,2,1571131637,2023-07-21,2023-07-21 00:40:18,3075579,f3i4n04896smplfboe35v6mnsj-0,6671927,735,12
21600107,10443887,2023-06-29,2023-07-28,2,1571119700,2023-07-21,2023-07-21 00:05:39,10443887,u5fiuniue8mtvdm3f60gv9msos-0,67541,735,12
21600107,10443887,2023-06-29,2023-07-28,2,1571121620,2023-07-21,2023-07-21 00:11:38,10443887,u5fiuniue8mtvdm3f60gv9msos-0,6790403,735,12
21600107,10443887,2023-06-29,2023-07-28,2,1571122359,2023-07-21,2023-07-21 00:14:00,10443887,u5fiuniue8mtvdm3f60gv9msos-0,125576,735,12
21600284,10583703,2023-06-29,2023-07-28,2,1571133395,2023-07-21,2023-07-21 00:45:50,10583703,oe6fpni8f2a1lgscd4urn45p2b-0,6685960,40,12
21600284,10583703,2023-06-29,2023-07-28,2,1571133748,2023-07-21,2023-07-21 00:47:03,10583703,oe6fpni8f2a1lgscd4urn45p2b-0,1469871,40,12
21628173,8245940,2023-06-29,2023-07-28,2,1571121942,2023-07-21,2023-07-21 00:12:44,8245940,fjg3pjqsvvpggs19pcagsoglfe-0,6573728,735,12
21929956,17195495,2023-06-29,2023-07-28,2,1571118487,2023-07-21,2023-07-21 00:01:47,17195495,91tl1n4208e5f14js6faq65g4t-0,1898007,125,12
21595745,14946572,2023-06-29,2023-07-29,3,1571122758,2023-07-21,2023-07-21 00:15:11,14946572,ad9d0kr5m7p2anot9qacn6phhm-0,1442751,40,12
21595745,14946572,2023-06-29,2023-07-29,3,1571127135,2023-07-21,2023-07-21 00:27:29,14946572,ad9d0kr5m7p2anot9qacn6phhm-0,2026275,40,12
21595745,14946572,2023-06-29,2023-07-29,3,1571127413,2023-07-21,2023-07-21 00:28:17,14946572,ad9d0kr5m7p2anot9qacn6phhm-0,2798834,40,12
21595745,14946572,2023-06-29,2023-07-29,3,1571127486,2023-07-21,2023-07-21 00:28:33,14946572,ad9d0kr5m7p2anot9qacn6phhm-0,1705232,40,12
21595745,14946572,2023-06-29,2023-07-29,3,1571127623,2023-07-21,2023-07-21 00:28:58,14946572,ad9d0kr5m7p2anot9qacn6phhm-0,2740032,40,12
21595837,3764948,2023-06-29,2023-07-29,2,1571128056,2023-07-21,2023-07-21 00:30:11,3764948,4gavkkr3mbmifo7ksuv1lqlhik-0,6779465,42,12
21595837,3764948,2023-06-29,2023-07-29,2,1571128270,2023-07-21,2023-07-21 00:30:47,3764948,4gavkkr3mbmifo7ksuv1lqlhik-0,6793253,42,12
21595837,3764948,2023-06-29,2023-07-29,2,1571128818,2023-07-21,2023-07-21 00:32:17,3764948,4gavkkr3mbmifo7ksuv1lqlhik-0,6773910,42,12
21595837,3764948,2023-06-29,2023-07-29,2,1571131409,2023-07-21,2023-07-21 00:39:32,3764948,4gavkkr3mbmifo7ksuv1lqlhik-0,6821534,42,12
21600357,15086874,2023-06-30,2023-07-29,2,1571123269,2023-07-21,2023-07-21 00:16:46,15086874,pe4abuhb44hk2kpqc7rn0u9nhf-0,1475769,735,12
21600357,15086874,2023-06-30,2023-07-29,2,1571127158,2023-07-21,2023-07-21 00:27:33,15086874,m19h9qr3u6a17asqpbba4amgk6-0,6776118,735,12
21600377,16287324,2023-06-30,2023-07-29,2,1571124805,2023-07-21,2023-07-21 00:21:09,16287324,dslj6pj44t1pdq7abf7l5lf4du-0,6688664,0,12
21600377,16287324,2023-06-30,2023-07-29,2,1571128915,2023-07-21,2023-07-21 00:32:37,16287324,dslj6pj44t1pdq7abf7l5lf4du-0,6684307,0,12
